batch_size,blank_count,cell_accuracy,checkpoint,clue_violations,complete_valid,dataset,elapsed_ms,exact,example_id,experiment,invalid,method,runtime_multiplier,seed,unit_conflicts,votes
10,1,0.9259259259259259,checkpoints/sudoku_extreme_hf/checkpoint,5,1,blanks_1,371.82707099998424,0,828,test_time_voting,1,rerank,1,0,0,1
10,1,0.8641975308641975,checkpoints/sudoku_extreme_hf/checkpoint,11,1,blanks_1,351.549298000009,0,829,test_time_voting,1,single,1,0,0,1
10,1,0.8641975308641975,checkpoints/sudoku_extreme_hf/checkpoint,11,1,blanks_1,351.549298000009,0,829,test_time_voting,1,majority,1,0,0,1
10,1,0.8641975308641975,checkpoints/sudoku_extreme_hf/checkpoint,11,1,blanks_1,351.549298000009,0,829,test_time_voting,1,rerank,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,22,1,blanks_1,409.53259800016895,0,830,test_time_voting,1,single,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,22,1,blanks_1,409.53259800016895,0,830,test_time_voting,1,majority,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,22,1,blanks_1,409.53259800016895,0,830,test_time_voting,1,rerank,1,0,0,1
10,1,0.9259259259259259,checkpoints/sudoku_extreme_hf/checkpoint,6,1,blanks_1,353.28328799982955,0,831,test_time_voting,1,single,1,0,0,1
10,1,0.9259259259259259,checkpoints/sudoku_extreme_hf/checkpoint,6,1,blanks_1,353.28328799982955,0,831,test_time_voting,1,majority,1,0,0,1
10,1,0.9259259259259259,checkpoints/sudoku_extreme_hf/checkpoint,6,1,blanks_1,353.28328799982955,0,831,test_time_voting,1,rerank,1,0,0,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,1,blanks_1,340.7797830000163,0,832,test_time_voting,1,single,1,0,0,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,1,blanks_1,340.7797830000163,0,832,test_time_voting,1,majority,1,0,0,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,1,blanks_1,340.7797830000163,0,832,test_time_voting,1,rerank,1,0,0,1
10,1,0.8148148148148148,checkpoints/sudoku_extreme_hf/checkpoint,14,1,blanks_1,327.2778250000101,0,833,test_time_voting,1,single,1,0,0,1
10,1,0.8148148148148148,checkpoints/sudoku_extreme_hf/checkpoint,14,1,blanks_1,327.2778250000101,0,833,test_time_voting,1,majority,1,0,0,1
10,1,0.8148148148148148,checkpoints/sudoku_extreme_hf/checkpoint,14,1,blanks_1,327.2778250000101,0,833,test_time_voting,1,rerank,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,22,1,blanks_1,360.04676900006416,0,834,test_time_voting,1,single,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,22,1,blanks_1,360.04676900006416,0,834,test_time_voting,1,majority,1,0,0,1
10,1,0.7283950617283951,checkpoints/sudoku_extreme_hf/checkpoint,22,1,blanks_1,360.04676900006416,0,834,test_time_voting,1,rerank,1,0,0,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,16,0,blanks_1,382.3433229999864,0,835,test_time_voting,1,single,1,0,19,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,16,0,blanks_1,382.3433229999864,0,835,test_time_voting,1,majority,1,0,19,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,16,0,blanks_1,382.3433229999864,0,835,test_time_voting,1,rerank,1,0,19,1
10,1,0.654320987654321,checkpoints/sudoku_extreme_hf/checkpoint,27,1,blanks_1,369.3845059999603,0,836,test_time_voting,1,single,1,0,0,1
10,1,0.654320987654321,checkpoints/sudoku_extreme_hf/checkpoint,27,1,blanks_1,369.3845059999603,0,836,test_time_voting,1,majority,1,0,0,1
10,1,0.654320987654321,checkpoints/sudoku_extreme_hf/checkpoint,27,1,blanks_1,369.3845059999603,0,836,test_time_voting,1,rerank,1,0,0,1
10,1,0.6666666666666666,checkpoints/sudoku_extreme_hf/checkpoint,26,0,blanks_1,331.234712999958,0,837,test_time_voting,1,single,1,0,26,1
10,1,0.6666666666666666,checkpoints/sudoku_extreme_hf/checkpoint,26,0,blanks_1,331.234712999958,0,837,test_time_voting,1,majority,1,0,26,1
10,1,0.6666666666666666,checkpoints/sudoku_extreme_hf/checkpoint,26,0,blanks_1,331.234712999958,0,837,test_time_voting,1,rerank,1,0,26,1
